Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2023-01963,2023-06-16,2023-06-19,First Class,CUST-0317,Thomas Moore,Corporate,United States,Savannah,Georgia,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,156.98,3,0.1,27.76
ORD-2022-01964,2022-06-24,2022-06-30,Standard Class,CUST-0295,Joseph Thompson,Corporate,United States,Seattle,Washington,West,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,31.02,1,0.1,8.21
ORD-2022-01965,2022-03-23,2022-03-27,First Class,CUST-0164,Jennifer Davis,Corporate,United States,Spokane,Washington,West,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,198.12,3,0.0,50.17
ORD-2021-01966,2021-11-25,2021-11-30,Second Class,CUST-0343,Robert Smith,Consumer,United States,Boston,Massachusetts,East,PROD-TEC-5897,Technology,Accessories,Webcam HD,374.3,1,0.2,43.31
ORD-2021-01967,2021-07-01,2021-07-07,Standard Class,CUST-0362,Maria Garcia,Home Office,United States,Charlotte,North Carolina,South,PROD-OFF-7317,Office Supplies,Fasteners,Tape Dispenser,222.9,3,0.0,51.42
ORD-2023-01968,2023-02-03,2023-02-09,Standard Class,CUST-0321,James Wilson,Home Office,United States,Chicago,Illinois,Central,PROD-TEC-2686,Technology,Computers,HP Spectre,201.61,1,0.3,16.69
ORD-2022-01969,2022-03-01,2022-03-07,Standard Class,CUST-0242,Maria Garcia,Home Office,United States,Minneapolis,Minnesota,Central,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,66.45,1,0.1,10.34
ORD-2022-01970,2022-08-04,2022-08-09,Second Class,CUST-0250,Barbara Thomas,Corporate,United States,Detroit,Michigan,Central,PROD-OFF-6420,Office Supplies,Paper,Cardstock,111.81,3,0.1,28.87
ORD-2021-01971,2021-12-06,2021-12-13,Standard Class,CUST-0049,John Taylor,Corporate,United States,Las Vegas,Nevada,West,PROD-FUR-8739,Furniture,Chairs,Executive Chair,455.78,1,0.0,43.32
ORD-2021-01972,2021-04-30,2021-05-04,Second Class,CUST-0288,Linda Anderson,Consumer,United States,Portland,Oregon,West,PROD-TEC-0153,Technology,Accessories,USB Hub,715.62,2,0.0,196.5
ORD-2022-01973,2022-05-10,2022-05-10,Same Day,CUST-0078,Sarah Rodriguez,Corporate,United States,Montgomery,Alabama,South,PROD-TEC-9099,Technology,Computers,Dell XPS 15,1464.74,2,0.0,470.4
ORD-2023-01974,2023-05-02,2023-05-08,Standard Class,CUST-0064,Jennifer Davis,Home Office,United States,Austin,Texas,Central,PROD-OFF-7317,Office Supplies,Fasteners,Tape Dispenser,62.05,1,0.3,1.21
ORD-2023-01975,2023-03-19,2023-03-22,First Class,CUST-0090,Barbara Thomas,Consumer,United States,Montgomery,Alabama,South,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,214.58,1,0.0,46.71
ORD-2021-01976,2021-05-29,2021-05-31,First Class,CUST-0372,Elizabeth White,Corporate,United States,Philadelphia,Pennsylvania,East,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,82.84,2,0.1,23.39
ORD-2023-01977,2023-08-30,2023-09-03,First Class,CUST-0037,Thomas Moore,Corporate,United States,New Orleans,Louisiana,South,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,855.36,2,0.0,52.2
ORD-2022-01978,2022-03-09,2022-03-15,Standard Class,CUST-0033,Richard Harris,Corporate,United States,Arlington,Virginia,East,PROD-FUR-8739,Furniture,Chairs,Executive Chair,241.1,1,0.2,-14.48
ORD-2021-01979,2021-04-18,2021-04-24,Standard Class,CUST-0127,David Martinez,Corporate,United States,Grand Rapids,Michigan,Central,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,1199.8,4,0.0,133.04
ORD-2022-01980,2022-12-31,2023-01-03,Second Class,CUST-0328,Linda Anderson,Consumer,United States,Boston,Massachusetts,East,PROD-TEC-5897,Technology,Accessories,Webcam HD,2205.54,4,0.2,160.05
ORD-2022-01981,2022-10-25,2022-10-30,Standard Class,CUST-0381,James Wilson,Corporate,United States,Montgomery,Alabama,South,PROD-FUR-8739,Furniture,Chairs,Executive Chair,1334.46,2,0.0,140.91
ORD-2022-01982,2022-06-08,2022-06-11,First Class,CUST-0247,David Martinez,Consumer,United States,Austin,Texas,Central,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,68.76,3,0.4,-6.58
ORD-2022-01983,2022-04-24,2022-04-30,Standard Class,CUST-0142,Maria Garcia,Corporate,United States,Tampa,Florida,East,PROD-TEC-9124,Technology,Phones,Google Pixel 7,1225.96,2,0.0,303.46
ORD-2023-01984,2023-07-27,2023-07-31,Second Class,CUST-0302,Maria Garcia,Corporate,United States,Eugene,Oregon,West,PROD-FUR-9269,Furniture,Tables,Conference Table,448.3,1,0.0,64.19
ORD-2022-01985,2022-05-15,2022-05-22,Standard Class,CUST-0223,Robert Smith,Corporate,United States,New York City,New York,East,PROD-OFF-6420,Office Supplies,Paper,Cardstock,103.19,1,0.0,20.59
ORD-2023-01986,2023-09-11,2023-09-11,Same Day,CUST-0160,Karen Clark,Consumer,United States,Denver,Colorado,West,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,249.93,1,0.2,26.85
ORD-2021-01987,2021-12-16,2021-12-19,Second Class,CUST-0249,John Taylor,Home Office,United States,Portland,Oregon,West,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,1067.15,2,0.1,178.63
ORD-2022-01988,2022-09-09,2022-09-15,Standard Class,CUST-0028,Linda Anderson,Corporate,United States,Boulder,Colorado,West,PROD-TEC-7097,Technology,Phones,OnePlus 11,1484.22,2,0.0,463.6
ORD-2023-01989,2023-02-02,2023-02-04,First Class,CUST-0362,Maria Garcia,Home Office,United States,Spokane,Washington,West,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,334.94,4,0.2,34.31
ORD-2023-01990,2023-10-26,2023-11-01,Standard Class,CUST-0332,Elizabeth White,Home Office,United States,Buffalo,New York,East,PROD-TEC-1559,Technology,Phones,Samsung Galaxy S23,575.49,1,0.0,130.7
ORD-2022-01991,2022-08-16,2022-08-18,First Class,CUST-0207,David Martinez,Corporate,United States,Austin,Texas,Central,PROD-FUR-9269,Furniture,Tables,Conference Table,251.24,1,0.0,22.21
ORD-2021-01992,2021-10-18,2021-10-24,Standard Class,CUST-0218,Sarah Rodriguez,Consumer,United States,Atlanta,Georgia,South,PROD-FUR-8739,Furniture,Chairs,Executive Chair,250.42,1,0.1,12.75
ORD-2022-01993,2022-10-17,2022-10-24,Standard Class,CUST-0067,David Martinez,Consumer,United States,Miami,Florida,East,PROD-TEC-9099,Technology,Computers,Dell XPS 15,586.59,1,0.0,103.6
ORD-2021-01994,2021-04-05,2021-04-07,First Class,CUST-0389,John Taylor,Consumer,United States,Buffalo,New York,East,PROD-FUR-8074,Furniture,Tables,Standing Desk,303.07,1,0.2,-26.97
ORD-2023-01995,2023-01-15,2023-01-21,Standard Class,CUST-0060,Karen Clark,Consumer,United States,Saint Paul,Minnesota,Central,PROD-TEC-8865,Technology,Computers,MacBook Pro,189.16,1,0.2,14.75
ORD-2022-01996,2022-09-16,2022-09-22,Standard Class,CUST-0153,Richard Harris,Corporate,United States,Pittsburgh,Pennsylvania,East,PROD-FUR-4906,Furniture,Storage,Drawer Unit,236.22,1,0.0,14.28
ORD-2021-01997,2021-04-22,2021-04-27,Second Class,CUST-0183,Robert Smith,Consumer,United States,Birmingham,Alabama,South,PROD-TEC-5897,Technology,Accessories,Webcam HD,746.6,2,0.0,189.46
ORD-2023-01998,2023-01-09,2023-01-15,Standard Class,CUST-0119,Charles Lewis,Corporate,United States,Montgomery,Alabama,South,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,105.35,2,0.1,27.76
ORD-2022-01999,2022-11-12,2022-11-15,Second Class,CUST-0137,Thomas Moore,Corporate,United States,Savannah,Georgia,South,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,424.71,5,0.1,109.28
ORD-2023-02000,2023-08-27,2023-08-30,First Class,CUST-0113,Richard Harris,Consumer,United States,Raleigh,North Carolina,South,PROD-TEC-7097,Technology,Phones,OnePlus 11,1655.86,2,0.0,406.85
ORD-2023-02001,2023-03-18,2023-03-24,Standard Class,CUST-0342,Maria Garcia,Consumer,United States,Baton Rouge,Louisiana,South,PROD-TEC-5897,Technology,Accessories,Webcam HD,1026.38,3,0.4,-71.87
ORD-2023-02002,2023-03-07,2023-03-14,Standard Class,CUST-0078,Sarah Rodriguez,Corporate,United States,Springfield,Illinois,Central,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,639.12,1,0.0,172.04
ORD-2023-02003,2023-05-07,2023-05-09,Same Day,CUST-0321,James Wilson,Home Office,United States,Eugene,Oregon,West,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,2793.15,4,0.2,217.75
ORD-2023-02004,2023-05-29,2023-06-05,Standard Class,CUST-0014,Susan Martin,Corporate,United States,Arlington,Virginia,East,PROD-TEC-5897,Technology,Accessories,Webcam HD,1222.4,2,0.1,227.34
ORD-2021-02005,2021-06-08,2021-06-14,Standard Class,CUST-0115,Joseph Thompson,Home Office,United States,Las Vegas,Nevada,West,PROD-FUR-4906,Furniture,Storage,Drawer Unit,268.1,2,0.2,-19.99
ORD-2021-02006,2021-02-17,2021-02-22,Standard Class,CUST-0243,Robert Smith,Consumer,United States,San Francisco,California,West,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,86.6,2,0.0,25.02
ORD-2023-02007,2023-05-18,2023-05-22,First Class,CUST-0365,Michael Brown,Consumer,United States,Savannah,Georgia,South,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,169.44,4,0.0,53.89
ORD-2022-02008,2022-08-08,2022-08-13,Standard Class,CUST-0304,Jennifer Davis,Corporate,United States,Cambridge,Massachusetts,East,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,34.93,1,0.0,10.48
ORD-2021-02009,2021-12-03,2021-12-10,Standard Class,CUST-0152,Elizabeth White,Corporate,United States,Birmingham,Alabama,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,776.91,3,0.5,-220.62
ORD-2022-02010,2022-09-08,2022-09-14,Standard Class,CUST-0294,Susan Martin,Corporate,United States,Charlotte,North Carolina,South,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,26.41,1,0.4,-0.75
ORD-2021-02011,2021-07-01,2021-07-05,Second Class,CUST-0345,Michael Brown,Consumer,United States,Los Angeles,California,West,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,136.7,3,0.1,33.0
ORD-2023-02012,2023-03-09,2023-03-15,Standard Class,CUST-0396,Jessica Garcia,Home Office,United States,New Orleans,Louisiana,South,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,924.96,2,0.0,251.95
ORD-2021-02013,2021-03-11,2021-03-13,First Class,CUST-0100,Karen Clark,Consumer,United States,San Francisco,California,West,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,79.68,2,0.2,10.16
ORD-2022-02014,2022-02-25,2022-02-26,Same Day,CUST-0274,Susan Martin,Consumer,United States,Arlington,Virginia,East,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",1300.18,2,0.1,247.56
ORD-2023-02015,2023-06-09,2023-06-14,Standard Class,CUST-0020,Karen Clark,Consumer,United States,Austin,Texas,Central,PROD-OFF-1565,Office Supplies,Art,Markers Set,196.94,3,0.4,-3.51
ORD-2021-02016,2021-06-20,2021-06-22,First Class,CUST-0160,Karen Clark,Home Office,United States,Minneapolis,Minnesota,Central,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",2027.2,5,0.1,355.32
ORD-2021-02017,2021-03-09,2021-03-12,Second Class,CUST-0318,Sarah Rodriguez,Home Office,United States,New York City,New York,East,PROD-OFF-8257,Office Supplies,Fasteners,Rubber Bands,317.3,4,0.1,56.21
ORD-2022-02018,2022-11-06,2022-11-12,Standard Class,CUST-0080,Karen Clark,Consumer,United States,Spokane,Washington,West,PROD-TEC-1559,Technology,Phones,Samsung Galaxy S23,404.28,1,0.3,-7.73
ORD-2021-02019,2021-07-16,2021-07-23,Standard Class,CUST-0052,Elizabeth White,Consumer,United States,Richmond,Virginia,East,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",708.35,2,0.1,71.94
ORD-2023-02020,2023-10-12,2023-10-17,Standard Class,CUST-0362,Maria Garcia,Consumer,United States,Atlanta,Georgia,South,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1062.26,4,0.3,-104.52
ORD-2023-02021,2023-12-03,2023-12-08,Second Class,CUST-0046,Patricia Johnson,Corporate,United States,Houston,Texas,Central,PROD-FUR-4906,Furniture,Storage,Drawer Unit,1080.2,4,0.0,162.64
ORD-2021-02022,2021-06-03,2021-06-07,First Class,CUST-0110,Barbara Thomas,Corporate,United States,Los Angeles,California,West,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,35.39,1,0.4,-3.3
ORD-2021-02023,2021-05-27,2021-06-01,Standard Class,CUST-0020,Karen Clark,Home Office,United States,Baton Rouge,Louisiana,South,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,2314.8,4,0.0,218.68
ORD-2021-02024,2021-12-13,2021-12-18,Standard Class,CUST-0061,James Wilson,Corporate,United States,Nashville,Tennessee,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,156.5,3,0.5,-15.08
ORD-2021-02025,2021-04-16,2021-04-23,Standard Class,CUST-0222,Maria Garcia,Home Office,United States,Houston,Texas,Central,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,412.92,4,0.0,112.43
ORD-2021-02026,2021-12-26,2021-12-29,First Class,CUST-0379,Charles Lewis,Corporate,United States,Boston,Massachusetts,East,PROD-FUR-7576,Furniture,Bookcases,Wall Bookcase,306.92,1,0.5,-119.8
ORD-2023-02027,2023-08-14,2023-08-19,Second Class,CUST-0361,James Wilson,Home Office,United States,Los Angeles,California,West,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,39.37,2,0.3,-0.64
ORD-2022-02028,2022-03-29,2022-03-29,Same Day,CUST-0190,Barbara Thomas,Consumer,United States,Saint Paul,Minnesota,Central,PROD-FUR-4906,Furniture,Storage,Drawer Unit,371.03,1,0.1,6.8
ORD-2022-02029,2022-08-30,2022-09-01,First Class,CUST-0230,Barbara Thomas,Home Office,United States,Grand Rapids,Michigan,Central,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,253.99,1,0.2,-19.85
ORD-2023-02030,2023-01-22,2023-01-28,Standard Class,CUST-0005,Michael Brown,Corporate,United States,Las Vegas,Nevada,West,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1778.82,3,0.0,186.61
ORD-2023-02031,2023-02-14,2023-02-18,Second Class,CUST-0093,Richard Harris,Corporate,United States,Los Angeles,California,West,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,1862.61,3,0.0,276.95
ORD-2023-02032,2023-04-24,2023-05-01,Standard Class,CUST-0031,William Jackson,Home Office,United States,Boulder,Colorado,West,PROD-TEC-3179,Technology,Phones,iPhone 14,1937.65,5,0.5,-431.32
ORD-2023-02033,2023-10-25,2023-10-28,Second Class,CUST-0180,Karen Clark,Home Office,United States,Dallas,Texas,Central,PROD-TEC-8865,Technology,Computers,MacBook Pro,1316.46,2,0.0,351.4
ORD-2021-02034,2021-01-27,2021-01-31,Second Class,CUST-0168,Linda Anderson,Consumer,United States,Philadelphia,Pennsylvania,East,PROD-TEC-9099,Technology,Computers,Dell XPS 15,836.52,1,0.0,171.17
ORD-2022-02035,2022-07-03,2022-07-08,Standard Class,CUST-0117,Thomas Moore,Corporate,United States,Arlington,Virginia,East,PROD-TEC-9124,Technology,Phones,Google Pixel 7,420.33,1,0.2,50.1
ORD-2023-02036,2023-06-27,2023-06-29,First Class,CUST-0393,Richard Harris,Home Office,United States,Los Angeles,California,West,PROD-FUR-8739,Furniture,Chairs,Executive Chair,300.97,1,0.4,-84.83
ORD-2021-02037,2021-03-25,2021-03-29,Second Class,CUST-0269,John Taylor,Consumer,United States,Buffalo,New York,East,PROD-FUR-8739,Furniture,Chairs,Executive Chair,1416.42,5,0.1,44.14
ORD-2022-02038,2022-11-06,2022-11-11,Standard Class,CUST-0314,Susan Martin,Corporate,United States,Seattle,Washington,West,PROD-TEC-9124,Technology,Phones,Google Pixel 7,736.68,1,0.0,180.37
ORD-2023-02039,2023-07-20,2023-07-27,Standard Class,CUST-0066,Patricia Johnson,Home Office,United States,Miami,Florida,East,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,147.8,2,0.1,33.05
ORD-2023-02040,2023-10-17,2023-10-19,Same Day,CUST-0329,John Taylor,Home Office,United States,Seattle,Washington,West,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,72.13,1,0.2,11.01
ORD-2023-02041,2023-06-30,2023-07-05,Standard Class,CUST-0369,John Taylor,Corporate,United States,Spokane,Washington,West,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,24.04,1,0.3,0.31
ORD-2022-02042,2022-09-19,2022-09-22,Second Class,CUST-0279,Charles Lewis,Corporate,United States,Eugene,Oregon,West,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,275.04,4,0.2,42.31
ORD-2021-02043,2021-04-11,2021-04-15,Second Class,CUST-0079,Charles Lewis,Home Office,United States,Tampa,Florida,East,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",1582.29,5,0.1,326.03
ORD-2022-02044,2022-04-24,2022-04-30,Standard Class,CUST-0191,William Jackson,Corporate,United States,Savannah,Georgia,South,PROD-TEC-7097,Technology,Phones,OnePlus 11,707.52,1,0.1,107.44
ORD-2023-02045,2023-05-07,2023-05-10,Second Class,CUST-0154,Susan Martin,Home Office,United States,San Francisco,California,West,PROD-FUR-0848,Furniture,Tables,Coffee Table,738.59,2,0.4,-123.89
ORD-2021-02046,2021-11-26,2021-11-30,Second Class,CUST-0152,Elizabeth White,Corporate,United States,Spokane,Washington,West,PROD-TEC-9124,Technology,Phones,Google Pixel 7,354.7,1,0.2,29.64
ORD-2022-02047,2022-05-08,2022-05-12,Second Class,CUST-0090,Barbara Thomas,Consumer,United States,Grand Rapids,Michigan,Central,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,894.78,2,0.2,50.68
ORD-2021-02048,2021-08-15,2021-08-19,Second Class,CUST-0127,David Martinez,Corporate,United States,Minneapolis,Minnesota,Central,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,614.88,2,0.0,155.96
ORD-2021-02049,2021-02-28,2021-03-06,Standard Class,CUST-0289,John Taylor,Corporate,United States,Eugene,Oregon,West,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,1291.73,3,0.1,132.09
ORD-2022-02050,2022-03-13,2022-03-18,Standard Class,CUST-0318,Sarah Rodriguez,Corporate,United States,Spokane,Washington,West,PROD-TEC-5897,Technology,Accessories,Webcam HD,248.81,1,0.5,-45.99
ORD-2021-02051,2021-10-13,2021-10-16,Second Class,CUST-0024,Jennifer Davis,Corporate,United States,Columbus,Ohio,Central,PROD-TEC-9124,Technology,Phones,Google Pixel 7,805.88,2,0.4,-76.47
ORD-2022-02052,2022-08-29,2022-08-31,Same Day,CUST-0072,Elizabeth White,Consumer,United States,Spokane,Washington,West,PROD-FUR-8074,Furniture,Tables,Standing Desk,398.04,2,0.0,55.3
ORD-2021-02053,2021-09-02,2021-09-07,Standard Class,CUST-0303,Robert Smith,Consumer,United States,Portland,Oregon,West,PROD-FUR-4906,Furniture,Storage,Drawer Unit,2121.32,4,0.0,334.09
ORD-2022-02054,2022-12-28,2022-12-30,First Class,CUST-0063,Robert Smith,Consumer,United States,Birmingham,Alabama,South,PROD-FUR-9298,Furniture,Chairs,Task Chair,343.27,1,0.0,46.15
ORD-2021-02055,2021-07-15,2021-07-18,Second Class,CUST-0055,Joseph Thompson,Home Office,United States,Miami,Florida,East,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,203.05,1,0.0,29.31
ORD-2021-02056,2021-05-07,2021-05-14,Standard Class,CUST-0012,Elizabeth White,Consumer,United States,Philadelphia,Pennsylvania,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,736.72,2,0.0,90.55
ORD-2022-02057,2022-07-30,2022-08-02,Second Class,CUST-0264,Jennifer Davis,Home Office,United States,Detroit,Michigan,Central,PROD-FUR-9269,Furniture,Tables,Conference Table,1480.71,3,0.0,188.78
ORD-2021-02058,2021-10-20,2021-10-26,Standard Class,CUST-0400,Karen Clark,Corporate,United States,Cleveland,Ohio,Central,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",1275.36,5,0.3,25.33
ORD-2023-02059,2023-12-31,2024-01-03,First Class,CUST-0170,Barbara Thomas,Corporate,United States,Philadelphia,Pennsylvania,East,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",810.34,2,0.1,106.0
ORD-2022-02060,2022-08-29,2022-09-01,First Class,CUST-0101,James Wilson,Home Office,United States,Grand Rapids,Michigan,Central,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",817.44,3,0.0,205.14
ORD-2022-02061,2022-11-28,2022-12-03,Standard Class,CUST-0338,Sarah Rodriguez,Corporate,United States,San Diego,California,West,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,2745.76,5,0.2,-193.76
ORD-2023-02062,2023-09-04,2023-09-08,Second Class,CUST-0340,Karen Clark,Consumer,United States,Atlanta,Georgia,South,PROD-TEC-8865,Technology,Computers,MacBook Pro,1040.16,3,0.2,15.88
ORD-2023-02063,2023-06-24,2023-07-01,Standard Class,CUST-0245,Michael Brown,Home Office,United States,Seattle,Washington,West,PROD-TEC-3179,Technology,Phones,iPhone 14,431.5,1,0.2,8.57
ORD-2022-02064,2022-12-30,2023-01-02,Second Class,CUST-0071,William Jackson,Corporate,United States,Raleigh,North Carolina,South,PROD-TEC-9099,Technology,Computers,Dell XPS 15,435.12,1,0.1,69.88
ORD-2021-02065,2021-11-08,2021-11-11,Second Class,CUST-0012,Elizabeth White,Consumer,United States,Saint Paul,Minnesota,Central,PROD-FUR-0848,Furniture,Tables,Coffee Table,424.34,1,0.0,68.71
ORD-2021-02066,2021-05-30,2021-06-05,Standard Class,CUST-0224,Jennifer Davis,Corporate,United States,Spokane,Washington,West,PROD-FUR-9269,Furniture,Tables,Conference Table,695.97,4,0.2,-35.78
ORD-2022-02067,2022-02-18,2022-02-21,First Class,CUST-0212,Elizabeth White,Corporate,United States,Birmingham,Alabama,South,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",1775.28,3,0.0,403.93
ORD-2021-02068,2021-03-04,2021-03-07,First Class,CUST-0084,Jennifer Davis,Home Office,United States,Portland,Oregon,West,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,47.89,1,0.2,8.43
ORD-2023-02069,2023-01-26,2023-01-31,Standard Class,CUST-0250,Barbara Thomas,Consumer,United States,Montgomery,Alabama,South,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",873.6,4,0.3,-30.82
